repo_owner,repo_name,issue_number,pr_url,commit_url
godotengine,godot,77477,https://github.com/godotengine/godot/pull/78328,https://github.com/godotengine/godot/commit/d6379e9a938dec641baee5012fd98b5ab532ceda
godotengine,godot,77268,https://github.com/godotengine/godot/pull/77280,https://github.com/godotengine/godot/commit/e5bebbc9ffda8b4fa5a786842ea24f0a3ea0763a
godotengine,godot,76994,https://github.com/godotengine/godot/pull/79771,https://github.com/godotengine/godot/commit/73c6b8db2fd548fe1808af3e1bf9496b9f81aac8
godotengine,godot,75915,https://github.com/godotengine/godot/pull/77307,https://github.com/godotengine/godot/commit/f645eee62eadb71721e9d7c2d926fc4293a05c7c
godotengine,godot,74478,https://github.com/godotengine/godot/pull/73813,https://github.com/godotengine/godot/commit/30b94bb8ab0b51e1ba20b319ed46f43ee2147cd1
godotengine,godot,73563,https://github.com/godotengine/godot/pull/83902,https://github.com/godotengine/godot/commit/085255bd0ed2c36b217769c6f75c8ea856725b1a
godotengine,godot,72755,https://github.com/godotengine/godot/pull/72880,https://github.com/godotengine/godot/commit/b8eda519d0701f2700976ab71d58cd96f35b0181
godotengine,godot,72666,https://github.com/godotengine/godot/pull/73136,https://github.com/godotengine/godot/commit/340c3b84fd9f06f4d4a794c0a0b8e95165aeee9f
godotengine,godot,71652,https://github.com/godotengine/godot/pull/71798,https://github.com/godotengine/godot/commit/51777a2914dc46f2831752b74db6276369df0905
godotengine,godot,70853,https://github.com/godotengine/godot/pull/81037,https://github.com/godotengine/godot/commit/c23bd8b1431a745991a19f7cb89e4111efedf555
godotengine,godot,69927,https://github.com/godotengine/godot/pull/69950,https://github.com/godotengine/godot/commit/71398ae22a186d79f5f5eacc2cd45623fc588e75
godotengine,godot,68301,https://github.com/godotengine/godot/pull/71691,https://github.com/godotengine/godot/commit/b95219ef0f48261a277dda224cc30cc212221c4f
godotengine,godot,67696,https://github.com/godotengine/godot/pull/72827,https://github.com/godotengine/godot/commit/31a4a0002e566cbb28a2160fde1567eb75496cd0
godotengine,godot,67355,https://github.com/godotengine/godot/pull/69563,https://github.com/godotengine/godot/commit/0cbd1c85a96384ef93978661e408ce7c1b721847
godotengine,godot,67149,https://github.com/godotengine/godot/pull/67269,https://github.com/godotengine/godot/commit/05d619143c37e471b1ef175ad90a6da0677c902e
godotengine,godot,66901,https://github.com/godotengine/godot/pull/71441,https://github.com/godotengine/godot/commit/2cfab94fef35245e4ab7ab6f68122b12506701a2
godotengine,godot,65339,https://github.com/godotengine/godot/pull/65498,https://github.com/godotengine/godot/commit/ac1f2b378fb669e298a1e61d27617f4561c1af60
godotengine,godot,65157,https://github.com/godotengine/godot/pull/68504,https://github.com/godotengine/godot/commit/d22ab7c85b3f3cef54122d913043dbe0b4e16ed9
godotengine,godot,63352,https://github.com/godotengine/godot/pull/87391,https://github.com/godotengine/godot/commit/a62870956aa65461ac157ceb5869f82ee5fd5f36
godotengine,godot,62127,https://github.com/godotengine/godot/pull/62144,https://github.com/godotengine/godot/commit/32b16c876b92c3dae35046d37740fc6e5cc65b24
godotengine,godot,62111,https://github.com/godotengine/godot/pull/62211,https://github.com/godotengine/godot/commit/e4f252d94fec9e4ea5afe3934458617be04d67f5
godotengine,godot,61882,https://github.com/godotengine/godot/pull/61884,https://github.com/godotengine/godot/commit/5d9e996f682e4d6c54c0cdce06d68abb2fb4193f
godotengine,godot,61677,https://github.com/godotengine/godot/pull/78398,https://github.com/godotengine/godot/commit/8cdab04d7fd57aaabd790349cd8a4e9ec21a7edd
godotengine,godot,61230,https://github.com/godotengine/godot/pull/61235,https://github.com/godotengine/godot/commit/7f3688603cb3662e425cb7a1dce15459162c1dc6
godotengine,godot,60364,https://github.com/godotengine/godot/pull/70214,https://github.com/godotengine/godot/commit/d44a91c2f78809365020a67647a2c94ccab418ad
godotengine,godot,60127,https://github.com/godotengine/godot/pull/60789,https://github.com/godotengine/godot/commit/3f50dad460dc2239343e0eb9ba8fb63b8fd20b88
godotengine,godot,60068,https://github.com/godotengine/godot/pull/60359,https://github.com/godotengine/godot/commit/732102cbc599e486c4bb8cba33d2b4fe48ca4734
godotengine,godot,58663,https://github.com/godotengine/godot/pull/60656,https://github.com/godotengine/godot/commit/2834332591ef5a8490ef6a1a87b06e6cdaf16ff8
godotengine,godot,58082,https://github.com/godotengine/godot/pull/58081,https://github.com/godotengine/godot/commit/ab5eaf0ad97cfac2d3bc924ae99c5fc83cd3e838
godotengine,godot,58022,https://github.com/godotengine/godot/pull/58030,https://github.com/godotengine/godot/commit/ddc8ec6b448edd69642d61c4827882a035498274
godotengine,godot,57928,https://github.com/godotengine/godot/pull/57933,https://github.com/godotengine/godot/commit/66d27df12f5b710ac5f569144944c1db0c86c96b
godotengine,godot,57714,https://github.com/godotengine/godot/pull/57752,https://github.com/godotengine/godot/commit/5268786ac0213d4881f8a214b4d81f0c33340802
godotengine,godot,57256,https://github.com/godotengine/godot/pull/57526,https://github.com/godotengine/godot/commit/c37bd41c794819e0b6bc3ad4b162548057098e1c
godotengine,godot,56900,https://github.com/godotengine/godot/pull/57111,https://github.com/godotengine/godot/commit/f13db28a5c1148ce0096d9be9cbd6040553f9f6f
godotengine,godot,56264,https://github.com/godotengine/godot/pull/56327,https://github.com/godotengine/godot/commit/fad3138af7bbaee4bd7dea785657c84890411f0a
godotengine,godot,56205,https://github.com/godotengine/godot/pull/56889,https://github.com/godotengine/godot/commit/ba431a9306f6f018488b6d19854ea40fa528f205
