Total Time,Average Time,Tokens per Second,Accuracy,Precision,Recall,F1 Score,GPU Memory Usage (MB),GPU Memory Before each input Usage (MB),GPU Memory After each input Usage (MB),FPR
1462.1856098175049,2.9637403657421864,464.053599839587,0.9044715447154471,0.9121338912133892,0.8934426229508197,0.9026915113871635,2.10588869168357,10269.227275608519,10271.333164300202,0.0846774193548387
1462.4285008907318,2.96503854136438,463.16020646157597,0.9079754601226994,0.9194915254237288,0.8930041152263375,0.906054279749478,0.002281947261663286,10951.418832403651,10951.421114350913,0.07723577235772358
1463.7078046798706,2.9676248393726157,463.03096704090285,0.8983739837398373,0.9141630901287554,0.8765432098765432,0.8949579831932774,0.0004040948275862069,10953.021115935599,10953.021520030426,0.08032128514056225
