Total Time,Average Time,Tokens per Second,Accuracy,Precision,Recall,F1 Score,FPR
2.9151771068573,0.005913138147783569,16601.049687911458,0.9310344827586207,0.9007633587786259,0.9672131147540983,0.9328063241106719,0.10441767068273092
2.7899692058563232,0.005659166746158871,17346.069590451323,0.9310344827586207,0.9007633587786259,0.9672131147540983,0.9328063241106719,0.10441767068273092
2.777001142501831,0.005632862358015884,17427.072412509133,0.9310344827586207,0.9007633587786259,0.9672131147540983,0.9328063241106719,0.10441767068273092
2.7516729831695557,0.005581486781276989,17587.482341108534,0.9310344827586207,0.9007633587786259,0.9672131147540983,0.9328063241106719,0.10441767068273092
2.807570457458496,0.005694869082065915,17237.32342012486,0.9310344827586207,0.9007633587786259,0.9672131147540983,0.9328063241106719,0.10441767068273092
