repo_url,number_of_issues,issue_numbers
https://github.com/citusdata/citus,24,7022,7020,6749,6717,6501,5349,4692,4620,4488,4252,4228,4032,3997,3484,3464,3292,3250,3200,3116,3091,2776,2306,2140,1877
https://github.com/libgit2/libgit2,5,3074,1625,1047,78,74
https://github.com/grafana/pyroscope,19,3265,2926,2777,2730,2444,2273,2238,2137,1308,823,702,573,572,307,306,294,219,218,205
https://github.com/ggerganov/ggml,3,291,290,284
https://github.com/jerryscript-project/jerryscript,10,4628,2930,2868,1973,1086,927,648,570,555,548
https://github.com/pygame/pygame,5,3358,3315,2970,1951,592
https://github.com/microsoft/WinObjC,7,2052,2049,2048,2040,1810,1497,1490
https://github.com/stellar/stellar-core,17,4139,3792,3760,3696,3604,3353,2692,2607,1979,1859,1856,1774,1764,1680,1644,1640,768
https://github.com/FRRouting/frr,22,10101,8664,7805,7799,7729,7623,7280,6658,5457,5170,4859,4673,4150,4136,2990,2472,1864,1552,1166,1033,896,890
https://github.com/surge-synthesizer/surge,19,6468,6437,5876,5699,5482,4929,4593,4466,4232,4014,3909,3726,3503,2784,1481,1370,805,797,556
https://github.com/namhyung/uftrace,1,598
https://github.com/ElementsProject/lightning,4,5920,1506,1346,1337
https://github.com/pipelinedb/pipelinedb,80,2012,1985,1672,1617,1602,1545,1530,1499,1426,1392,1371,1366,1365,1224,1222,1203,1200,1185,1183,1166,1163,1154,1132,1120,1097,1066,1058,1055,988,906,905,900,896,889,865,863,852,845,843,840,837,835,833,822,809,793,788,732,728,700,687,658,657,648,639,637,630,628,627,573,569,548,519,487,455,421,351,341,317,285,282,275,273,211,161,134,99,74,73,72
https://github.com/jerryscript-project/iotjs,1,370
https://github.com/checkpoint-restore/criu,6,741,720,394,347,346,268
https://github.com/DynamoRIO/dynamorio,67,6675,5352,5026,4704,4700,4487,4424,4423,4226,4197,4187,4131,4060,4059,4038,3828,3296,3283,3271,3169,2820,2814,2597,2575,2574,2573,2463,2299,2153,2056,2036,1929,1850,1671,1621,1462,1349,1190,1146,1132,1112,1111,887,871,849,847,827,806,805,737,735,690,689,684,658,655,632,622,554,484,425,416,228,226,171,159,42
https://github.com/DynamoRIO/drmemory,66,1852,1770,1573,1568,1567,1529,1383,1352,1309,1307,1296,1284,1263,1186,1183,1177,1165,999,997,982,981,975,963,941,882,866,863,839,838,794,769,768,767,740,714,708,706,705,703,691,674,673,670,669,604,491,430,429,428,411,400,394,315,265,264,259,258,255,247,246,239,238,237,236,76,44
https://github.com/libgit2/rugged,2,458,343
https://github.com/rizinorg/rizin,3,4126,3917,3730
https://github.com/apache/age,1,562
https://github.com/nanovms/nanos,19,1268,1259,1166,1129,1128,1127,1116,1115,1114,1082,888,872,868,795,762,761,760,652,131
https://github.com/EtchedPixels/FUZIX,3,662,657,192
https://github.com/mjansson/rpmalloc,8,251,180,171,157,150,142,117,103
https://github.com/open-mpi/ompi,10,12418,8652,8603,8364,7727,7690,6617,3368,2657,2644
https://github.com/bitcoin-core/secp256k1,3,1562,1324,726
https://github.com/TryQuiet/quiet,14,891,890,640,639,592,391,390,389,386,385,384,383,374,237
https://github.com/droe/sslsplit,1,222
https://github.com/igraph/igraph,1,2546
https://github.com/bb-qq/r8152,4,369,357,282,163
https://github.com/moosefs/moosefs,3,448,347,47
https://github.com/ThakeeNathees/pocketlang,3,140,132,124
https://github.com/wiire-a/pixiewps,2,88,83
https://github.com/RoaringBitmap/CRoaring,25,191,185,184,144,141,137,131,130,127,125,117,106,92,73,68,67,65,56,55,48,47,45,44,29,10
https://github.com/libssh2/libssh2,3,1112,646,90
https://github.com/jarcode-foss/glava,2,98,10
https://github.com/DS-Homebrew/nds-bootstrap,35,1518,1404,889,749,737,729,704,699,697,695,648,620,587,582,578,556,538,493,464,462,453,413,403,390,377,376,366,357,355,334,320,315,313,231,222
https://github.com/GrapheneOS/hardened_malloc,18,77,67,66,62,48,45,44,40,34,30,25,19,18,16,12,11,7,5
https://github.com/embox/embox,13,698,696,687,674,623,618,535,476,445,408,390,218,107
https://github.com/OpenDriver2/REDRIVER2,1,162
https://github.com/RedisTimeSeries/RedisTimeSeries,16,1476,906,819,793,786,756,753,752,751,750,748,747,684,672,666,664
https://github.com/vengi-voxel/vengi,3,307,202,200
https://github.com/schrodinger/pymol-open-source,1,115
https://github.com/MapServer/MapServer,14,4673,4438,4328,4301,4049,4018,2930,2282,1493,1292,1244,955,699,297
https://github.com/krakjoe/apcu,3,343,338,298
https://github.com/ashvardanian/StringZilla,3,105,56,55
https://github.com/ARM-software/astc-encoder,11,439,325,322,312,251,246,229,219,172,62,61
https://github.com/dzavalishin/phantomuserland,25,603,488,453,437,424,358,348,251,248,245,241,237,236,232,192,190,173,168,149,148,131,113,103,36,25
https://github.com/boazsegev/iodine,4,132,93,29,14
https://github.com/2ndQuadrant/pglogical,1,37
https://github.com/taisei-project/taisei,2,182,155
https://github.com/libass/libass,14,709,698,623,334,235,186,126,125,77,53,44,23,9,5
https://github.com/RedisAI/RedisAI,12,515,495,233,226,221,219,215,214,213,119,71,67
https://github.com/aklomp/base64,5,109,108,104,92,91
https://github.com/rockowitz/ddcutil,3,351,345,240
https://github.com/RedisLabs/redisraft,4,367,243,240,217
https://github.com/simple64/simple64,5,223,187,153,121,61
https://github.com/nginx/njs,2,301,220
https://github.com/Hirrolot/metalang99,2,8,7
https://github.com/MiKTeX/miktex,4,782,778,199,22
https://github.com/rmagick/rmagick,2,281,243
https://github.com/postgrespro/rum,2,25,23
https://github.com/librsync/librsync,6,58,13,11,6,4,3
https://github.com/simon987/sist2,1,405
https://github.com/rusefi/rusefi,7,1851,1850,1849,1351,973,972,965
https://github.com/randy408/libspng,6,213,189,169,58,32,11
https://github.com/mariotaku/moonlight-tv,11,448,444,433,353,336,332,329,250,221,220,92
https://github.com/libplctag/libplctag,3,422,308,306
https://github.com/xqemu/xqemu,5,173,168,156,114,54
https://github.com/tempesta-tech/tempesta,47,2075,2033,2008,1854,1849,1785,1767,1708,1540,1520,1415,1325,1278,1207,1196,1131,1096,1061,1043,1042,1041,980,899,834,806,805,735,695,668,653,635,614,590,583,383,291,231,230,199,192,182,173,163,144,123,76,30
https://github.com/postgrespro/pg_pathman,2,104,61
https://github.com/pygame-community/pygame-ce,11,2821,2390,2388,1974,1661,1643,1505,1048,944,911,492
https://github.com/archiecobbs/s3backer,1,5
https://github.com/bb-qq/aqc111,3,76,61,54
https://github.com/grobian/carbon-c-relay,6,286,279,242,209,196,173
https://github.com/andrewchambers/janetsh,1,66
https://github.com/lemire/streamvbyte,1,20
https://github.com/cosinekitty/astronomy,13,261,188,153,136,107,102,66,59,51,47,31,25,24
https://github.com/flintlib/flint,4,2059,1622,1434,1284
https://github.com/microsoft/xdp-for-windows,2,630,256
https://github.com/OpenSWE1R/openswe1r,2,57,18
https://github.com/michaelrsweet/pappl,2,224,218
https://github.com/mmontag/chip-player-js,1,93
https://github.com/r-lib/vctrs,11,1496,1217,1169,1122,875,838,736,650,620,579,544
https://github.com/HappySeaFox/sail,1,152
https://github.com/HackerN64/HackerSM64,11,485,481,413,382,359,357,327,195,154,148,146
https://github.com/numbbo/coco,2,927,91
https://github.com/libcg/grvk,2,51,50
https://github.com/deltabeard/Peanut-GB,4,59,54,51,3
https://github.com/ssvb/xf86-video-fbturbo,3,5,4,2
https://github.com/istopwg/ippsample,1,52
https://github.com/clicon/clixon,1,288
https://github.com/meme/hotwax,1,3
https://github.com/surge-synthesizer/shortcircuit-xt,1,641
https://github.com/389ds/389-ds-base,43,6172,5944,5939,5598,5440,5408,5267,5170,4890,4812,4678,4551,4410,4324,4319,4316,4315,4312,4309,4308,4218,4184,4129,4125,3603,2389,2364,2237,2212,2209,2200,2195,2174,2171,2159,2158,2157,2156,2112,1240,703,702,203
https://github.com/CEED/libCEED,13,1618,1373,896,805,454,437,395,382,381,287,250,245,207
https://github.com/Frommi/miniz_oxide,1,82
https://github.com/ClusterLabs/libqb,3,13,12,1
https://github.com/cyberegoorg/cetech,1,149
https://github.com/siconos/siconos,1,214
https://github.com/ravelox/pimidi,1,19
https://github.com/underworldcode/underworld2,5,235,196,148,147,112
https://github.com/400plus/400plus,1,331
https://github.com/michaelrsweet/pdfio,1,23
https://github.com/anholt/mesa,9,103,75,44,37,35,21,19,15,13
https://github.com/espterm/espterm-firmware,6,197,194,175,168,165,164
https://github.com/apple/ccs-pykerberos,1,24
https://github.com/pennmush/pennmush,3,840,547,252
https://github.com/CESNET/libnetconf,1,27
https://github.com/microsoft/ODBC-Specification,2,41,13
https://github.com/jstedfast/gmime,1,126
https://github.com/spheredev/neosphere,2,292,278
https://github.com/TheThingsIndustries/generic-node-se,8,144,90,89,65,63,60,44,35
https://github.com/luser-dr00g/xpost,3,27,16,12
https://github.com/postmodern/digest-crc,2,14,13
https://github.com/imgflo/imgflo,5,92,47,31,15,14
https://github.com/adda-team/adda,11,246,169,144,118,109,98,95,58,44,39,24
https://github.com/pmmp/ext-pmmpthread,2,92,71
https://github.com/OpenLI-NZ/openli,2,82,9
https://github.com/mirage/mirage-crypto,3,205,110,109
https://github.com/waltligon/orangefs,1,10
https://github.com/shakesoda/tinyfx,1,25
https://github.com/verificarlo/verificarlo,1,186
https://github.com/darshan-hpc/darshan,1,426
https://github.com/alexsmith1612/hadoofus,1,59
https://github.com/vicboma1/loaderDumpsArcade,2,157,123
https://github.com/arodland/smockron,2,10,8
https://github.com/Unidata/LDM,1,27
https://github.com/lanl/bml,3,731,653,604
https://github.com/etmc/tmLQCD,1,222
https://github.com/clearlinux/bsdiff,1,2
https://github.com/lanl/nubhlight,1,17
https://github.com/vbartacek/aacplayer-android,1,1
https://github.com/NUAA-WatchDog/linux-elf-binary-signer,1,12
https://github.com/Pugnator/openvsm,1,14
https://github.com/OpenDriver2/PsyCross,1,2
https://github.com/SKKU-ESLAB/ANT,6,119,98,86,85,74,73
https://github.com/173210/valentine-hbl,3,124,117,43
https://github.com/PostGraphDB/postgraph,2,1052,790
