repo_url,number_of_issues,issue_numbers
https://github.com/ReactiveX/RxJava,6,6828,6015,5913,3633,3469,3336
https://github.com/dbeaver/dbeaver,34,22244,22114,22099,22056,22010,21928,20258,20060,19586,19351,18898,18798,18744,18649,18433,17958,17955,17865,17675,17586,17500,17068,17040,16756,16671,16664,16480,16397,16350,14866,11802,9875,6814,4283
https://github.com/signalapp/Signal-Android,20,7839,6259,6176,6039,4112,3653,3651,3242,2768,2585,2498,2011,1941,1532,1446,1357,1298,1113,1094,981
https://github.com/Netflix/Hystrix,4,1424,1387,1355,1063
https://github.com/oracle/graal,20,6564,6451,3858,3688,3584,3512,3349,3232,3109,3045,2384,2247,1697,1617,1530,1041,1004,831,565,412
https://github.com/LMAX-Exchange/disruptor,3,358,340,231
https://github.com/openzipkin/zipkin,3,2435,2411,2314
https://github.com/questdb/questdb,37,4844,4825,4790,4775,4772,4771,4712,4659,4422,4380,4231,4182,4143,4142,4053,4022,4019,4002,3875,3776,3723,3480,2858,2831,2771,2566,2476,2146,2052,1942,1915,1707,1683,621,600,482,269
https://github.com/deeplearning4j/deeplearning4j,117,9833,9417,9327,9320,9008,8877,8863,8842,8826,8735,8683,8673,8631,8617,8598,8569,8568,8557,8556,8340,8329,8328,8309,8306,8299,8284,8246,8237,8195,8172,8171,8070,8051,7944,7668,7547,7521,7498,7441,7297,7256,7230,7210,7192,7180,7168,7160,7158,7157,7156,7155,7045,6846,6794,6405,6394,5967,5934,5919,5692,5536,5486,5461,5396,5388,5347,5285,5274,5229,5092,5049,5013,4928,4918,4882,4815,4784,4748,4411,4393,4271,4270,4234,4022,3982,3594,3482,3345,3292,3282,3262,3255,3192,3094,3089,2890,2726,2703,2356,2241,2090,2073,2053,2017,1964,1948,1879,1839,1701,1567,1562,1554,1529,1524,1519,1513,650
https://github.com/apache/druid,49,15704,14634,14514,11700,10210,9984,9482,9414,9383,8423,8413,8171,8118,7790,6653,5885,5844,5569,5526,5427,5267,5182,5078,4802,4773,4771,4622,4514,4495,4422,4267,4080,4067,4065,3922,3906,3878,3816,3799,3798,3561,3246,2594,1847,1346,1122,1095,1023,619
https://github.com/neo4j/neo4j,5,13394,12959,12318,12270,12243
https://github.com/google/guice,2,435,363
https://github.com/zaproxy/zaproxy,10,7014,6959,6739,6509,5856,5791,4566,1077,1076,1075
https://github.com/grpc/grpc-java,27,11031,10670,10401,7168,5510,4884,4712,2278,2122,2121,2120,2119,2024,1901,1885,1675,1669,1228,524,479,461,368,332,331,318,305,7
https://github.com/OpenRefine/OpenRefine,24,6174,5824,4226,3993,2512,2314,2234,1863,1469,1468,1347,1289,1083,977,940,861,823,740,699,498,343,242,168,147
https://github.com/TooTallNate/Java-WebSocket,4,952,539,491,339
https://github.com/trinodb/trino,49,21992,21359,19396,18664,18334,17405,17124,17114,16782,16775,16536,16515,16299,16005,15516,15229,15146,15106,14909,14797,14241,14216,14215,14078,13788,13692,13691,13472,13409,13380,13305,13198,13092,12484,12463,12162,12096,12057,11234,10884,10786,10354,10292,10269,9928,9018,7905,2020,64
https://github.com/react-native-camera/react-native-camera,1,1914
https://github.com/datahub-project/datahub,1,5965
https://github.com/opensearch-project/OpenSearch,33,14826,14663,14553,14442,13345,13171,13087,11140,9987,9538,9473,9422,9312,9310,8710,8167,7862,7830,7822,7680,7499,7477,7293,7057,6836,6814,6596,6326,6104,5692,5534,5100,2461
