Total Time,Average Time,Tokens per Second,Accuracy,Overall Precision,Overall Recall,Overall F1 Score,Precision_Performance,Recall_Performance,F1 Score_Performance,Precision_Non_Performance,Recall_Non_Performance,F1 Score_Non_Performance,FPR_Performance,FPR_Non_Performance
2.8612334728240967,0.005722466945648193,16993.020828884008,0.766,0.7662691163942068,0.766,0.7657626898517262,0.7725321888412017,0.7377049180327869,0.7547169811320754,0.7602996254681648,0.79296875,0.7762906309751434,0.20703125,0.26229508196721313
2.6846625804901123,0.005369325160980224,18110.655824436508,0.766,0.7662691163942068,0.766,0.7657626898517262,0.7725321888412017,0.7377049180327869,0.7547169811320754,0.7602996254681648,0.79296875,0.7762906309751434,0.20703125,0.26229508196721313
2.678786039352417,0.005357572078704834,18150.385766439893,0.766,0.7662691163942068,0.766,0.7657626898517262,0.7725321888412017,0.7377049180327869,0.7547169811320754,0.7602996254681648,0.79296875,0.7762906309751434,0.20703125,0.26229508196721313
2.68156361579895,0.0053631272315979,18131.585509864464,0.766,0.7662691163942068,0.766,0.7657626898517262,0.7725321888412017,0.7377049180327869,0.7547169811320754,0.7602996254681648,0.79296875,0.7762906309751434,0.20703125,0.26229508196721313
2.6780641078948975,0.005356128215789795,18155.278604670417,0.766,0.7662691163942068,0.766,0.7657626898517262,0.7725321888412017,0.7377049180327869,0.7547169811320754,0.7602996254681648,0.79296875,0.7762906309751434,0.20703125,0.26229508196721313
